fork_direction	fork_iz	fork_chrom	fork_tz	fork_start	fork_end	fork_pred
centromeric	47725000	chr8	47475000	47475000	47725000	1
telomeric	47725000	chr8	47850000	47725000	47850000	1
centromeric	47975000	chr8	47850000	47850000	47975000	1
telomeric	47975000	chr8	48675000	47975000	48675000	0.9964978694915771
centromeric	48825000	chr8	48675000	48675000	48825000	0.9964978694915771
telomeric	48825000	chr8	51900000	48825000	51900000	0.9999994039535522
centromeric	52325000	chr8	51900000	51900000	52325000	0.9999994039535522
telomeric	52325000	chr8	53125000	52325000	53125000	0.9999176263809204
centromeric	53575000	chr8	53125000	53125000	53575000	0.9999176263809204
telomeric	53575000	chr8	53700000	53575000	53700000	0.9999179840087891
centromeric	54075000	chr8	53700000	53700000	54075000	0.9999179840087891
telomeric	54075000	chr8	55150000	54075000	55150000	0.9342270493507385
centromeric	56225000	chr8	55150000	55150000	56225000	0.9342270493507385
telomeric	56225000	chr8	56900000	56225000	56900000	1
centromeric	57525000	chr8	56900000	56900000	57525000	1
telomeric	57525000	chr8	61350000	57525000	61350000	1
centromeric	61475000	chr8	61350000	61350000	61475000	1
telomeric	61475000	chr8	64050000	61475000	64050000	1
centromeric	65075000	chr8	64050000	64050000	65075000	1
telomeric	65075000	chr8	65900000	65075000	65900000	1
centromeric	66475000	chr8	65900000	65900000	66475000	1
telomeric	66475000	chr8	66600000	66475000	66600000	1
centromeric	68275000	chr8	66600000	66600000	68275000	1
telomeric	68275000	chr8	68550000	68275000	68550000	0.9995577931404114
centromeric	69175000	chr8	68550000	68550000	69175000	0.9995577931404114
telomeric	69175000	chr8	69500000	69175000	69500000	0.9999982118606567
centromeric	69975000	chr8	69500000	69500000	69975000	0.9999982118606567
telomeric	69975000	chr8	70125000	69975000	70125000	1
centromeric	70275000	chr8	70125000	70125000	70275000	1
telomeric	70275000	chr8	70450000	70275000	70450000	1
centromeric	70625000	chr8	70450000	70450000	70625000	1
telomeric	70625000	chr8	71100000	70625000	71100000	1
centromeric	71625000	chr8	71100000	71100000	71625000	1
telomeric	71625000	chr8	71850000	71625000	71850000	1
centromeric	72325000	chr8	71850000	71850000	72325000	1
telomeric	72325000	chr8	74200000	72325000	74200000	1
centromeric	75075000	chr8	74200000	74200000	75075000	1
telomeric	75075000	chr8	76250000	75075000	76250000	1
centromeric	77525000	chr8	76250000	76250000	77525000	1
telomeric	77525000	chr8	77800000	77525000	77800000	1
centromeric	78525000	chr8	77800000	77800000	78525000	1
telomeric	78525000	chr8	79100000	78525000	79100000	1
centromeric	79675000	chr8	79100000	79100000	79675000	1
telomeric	79675000	chr8	80250000	79675000	80250000	1
centromeric	80775000	chr8	80250000	80250000	80775000	1
telomeric	80775000	chr8	82225000	80775000	82225000	1
centromeric	83175000	chr8	82225000	82225000	83175000	1
telomeric	83175000	chr8	83375000	83175000	83375000	1
centromeric	83975000	chr8	83375000	83375000	83975000	1
telomeric	83975000	chr8	84400000	83975000	84400000	1
centromeric	84625000	chr8	84400000	84400000	84625000	1
telomeric	84625000	chr8	84750000	84625000	84750000	1
centromeric	84925000	chr8	84750000	84750000	84925000	1
telomeric	84925000	chr8	85250000	84925000	85250000	1
centromeric	85475000	chr8	85250000	85250000	85475000	1
telomeric	85475000	chr8	86300000	85475000	86300000	1
centromeric	86825000	chr8	86300000	86300000	86825000	1
telomeric	86825000	chr8	87275000	86825000	87275000	1
centromeric	87625000	chr8	87275000	87275000	87625000	1
telomeric	87625000	chr8	87750000	87625000	87750000	0.658846378326416
centromeric	88175000	chr8	87750000	87750000	88175000	0.658846378326416
telomeric	88175000	chr8	88600000	88175000	88600000	1
centromeric	89025000	chr8	88600000	88600000	89025000	1
telomeric	89025000	chr8	89650000	89025000	89650000	1
centromeric	89825000	chr8	89650000	89650000	89825000	1
telomeric	89825000	chr8	90100000	89825000	90100000	1
centromeric	90875000	chr8	90100000	90100000	90875000	1
telomeric	90875000	chr8	91525000	90875000	91525000	1
centromeric	91625000	chr8	91525000	91525000	91625000	1
telomeric	91625000	chr8	92400000	91625000	92400000	1
centromeric	92775000	chr8	92400000	92400000	92775000	1
telomeric	92775000	chr8	93100000	92775000	93100000	1
centromeric	94175000	chr8	93100000	93100000	94175000	1
telomeric	94175000	chr8	94500000	94175000	94500000	1
centromeric	94875000	chr8	94500000	94500000	94875000	1
telomeric	94875000	chr8	95200000	94875000	95200000	1
centromeric	95425000	chr8	95200000	95200000	95425000	1
telomeric	95425000	chr8	95525000	95425000	95525000	0.9999998807907104
centromeric	95825000	chr8	95525000	95525000	95825000	0.9999998807907104
telomeric	95825000	chr8	96850000	95825000	96850000	0.9999918937683105
centromeric	97225000	chr8	96850000	96850000	97225000	0.9999918937683105
telomeric	97225000	chr8	97800000	97225000	97800000	0.9978379607200623
centromeric	104425000	chr8	97800000	97800000	104425000	0.9978379607200623
telomeric	104425000	chr8	104850000	104425000	104850000	1
centromeric	105275000	chr8	104850000	104850000	105275000	1
telomeric	105275000	chr8	105400000	105275000	105400000	1
centromeric	105875000	chr8	105400000	105400000	105875000	1
telomeric	105875000	chr8	106350000	105875000	106350000	1
centromeric	106625000	chr8	106350000	106350000	106625000	1
telomeric	106625000	chr8	106725000	106625000	106725000	1
centromeric	107025000	chr8	106725000	106725000	107025000	1
telomeric	107025000	chr8	107250000	107025000	107250000	1
centromeric	107425000	chr8	107250000	107250000	107425000	1
telomeric	107425000	chr8	108900000	107425000	108900000	1
centromeric	109025000	chr8	108900000	108900000	109025000	1
telomeric	109025000	chr8	109200000	109025000	109200000	1
centromeric	109825000	chr8	109200000	109200000	109825000	1
telomeric	109825000	chr8	110200000	109825000	110200000	1
centromeric	110775000	chr8	110200000	110200000	110775000	1
telomeric	110775000	chr8	111025000	110775000	111025000	0.999981164932251
centromeric	111125000	chr8	111025000	111025000	111125000	0.999981164932251
telomeric	111125000	chr8	111400000	111125000	111400000	1
centromeric	111625000	chr8	111400000	111400000	111625000	1
telomeric	111625000	chr8	111750000	111625000	111750000	0.9834099411964417
centromeric	111925000	chr8	111750000	111750000	111925000	0.9834099411964417
telomeric	111925000	chr8	113175000	111925000	113175000	0.8990780711174011
centromeric	113575000	chr8	113175000	113175000	113575000	0.8990780711174011
telomeric	113575000	chr8	113750000	113575000	113750000	0.9624348282814026
centromeric	114425000	chr8	113750000	113750000	114425000	0.9624348282814026
telomeric	114425000	chr8	114775000	114425000	114775000	0.9999995231628418
centromeric	114875000	chr8	114775000	114775000	114875000	0.9999995231628418
telomeric	114875000	chr8	115825000	114875000	115825000	1
centromeric	116975000	chr8	115825000	115825000	116975000	1
telomeric	116975000	chr8	117100000	116975000	117100000	1
centromeric	117275000	chr8	117100000	117100000	117275000	1
telomeric	117275000	chr8	117375000	117275000	117375000	0.9993280172348022
centromeric	117475000	chr8	117375000	117375000	117475000	0.9993280172348022
telomeric	117475000	chr8	118300000	117475000	118300000	1
centromeric	118525000	chr8	118300000	118300000	118525000	1
telomeric	118525000	chr8	118700000	118525000	118700000	0.9999998807907104
centromeric	119525000	chr8	118700000	118700000	119525000	0.9999998807907104
telomeric	119525000	chr8	119750000	119525000	119750000	1
centromeric	120475000	chr8	119750000	119750000	120475000	1
telomeric	120475000	chr8	121150000	120475000	121150000	1
centromeric	121575000	chr8	121150000	121150000	121575000	1
telomeric	121575000	chr8	121700000	121575000	121700000	1
centromeric	121875000	chr8	121700000	121700000	121875000	1
telomeric	121875000	chr8	122150000	121875000	122150000	1
centromeric	122525000	chr8	122150000	122150000	122525000	1
telomeric	122525000	chr8	122750000	122525000	122750000	1
centromeric	123075000	chr8	122750000	122750000	123075000	1
telomeric	123075000	chr8	123175000	123075000	123175000	0.9999998807907104
centromeric	123325000	chr8	123175000	123175000	123325000	0.9999998807907104
telomeric	123325000	chr8	123700000	123325000	123700000	1
centromeric	123975000	chr8	123700000	123700000	123975000	1
telomeric	123975000	chr8	124250000	123975000	124250000	1
centromeric	124425000	chr8	124250000	124250000	124425000	1
telomeric	124425000	chr8	124575000	124425000	124575000	0.9999991655349731
centromeric	124875000	chr8	124575000	124575000	124875000	0.9999991655349731
telomeric	124875000	chr8	125175000	124875000	125175000	1
centromeric	125425000	chr8	125175000	125175000	125425000	1
telomeric	125425000	chr8	125550000	125425000	125550000	1
centromeric	125675000	chr8	125550000	125550000	125675000	1
telomeric	125675000	chr8	126150000	125675000	126150000	1
centromeric	126575000	chr8	126150000	126150000	126575000	1
telomeric	126575000	chr8	126675000	126575000	126675000	1
centromeric	126975000	chr8	126675000	126675000	126975000	1
telomeric	126975000	chr8	128250000	126975000	128250000	1
centromeric	128675000	chr8	128250000	128250000	128675000	1
telomeric	128675000	chr8	128900000	128675000	128900000	1
centromeric	129400000	chr8	128900000	128900000	129400000	1
telomeric	129400000	chr8	129550000	129400000	129550000	1
centromeric	129650000	chr8	129550000	129550000	129650000	1
telomeric	250001	chr9	1675000	250001	1675000	0.9999113082885742
centromeric	2075000	chr9	1675000	1675000	2075000	0.9999113082885742
telomeric	2075000	chr9	3750000	2075000	3750000	1
centromeric	3975000	chr9	3750000	3750000	3975000	1
telomeric	3975000	chr9	6000000	3975000	6000000	1
centromeric	6875000	chr9	6000000	6000000	6875000	1
telomeric	6875000	chr9	7150000	6875000	7150000	0.9989402890205383
centromeric	7925000	chr9	7150000	7150000	7925000	0.9989402890205383
telomeric	7925000	chr9	8600000	7925000	8600000	1
centromeric	9275000	chr9	8600000	8600000	9275000	1
telomeric	9275000	chr9	10000000	9275000	10000000	1
centromeric	10425000	chr9	10000000	10000000	10425000	1
telomeric	10425000	chr9	11050000	10425000	11050000	0.9999972581863403
centromeric	11425000	chr9	11050000	11050000	11425000	0.9999972581863403
telomeric	11425000	chr9	11575000	11425000	11575000	1
centromeric	11925000	chr9	11575000	11575000	11925000	1
telomeric	11925000	chr9	12600000	11925000	12600000	0.9515618681907654
centromeric	13725000	chr9	12600000	12600000	13725000	0.9515618681907654
telomeric	13725000	chr9	14050000	13725000	14050000	1
centromeric	14675000	chr9	14050000	14050000	14675000	1
telomeric	14675000	chr9	15000000	14675000	15000000	1
centromeric	15275000	chr9	15000000	15000000	15275000	1
telomeric	15275000	chr9	16650000	15275000	16650000	0.6270100474357605
centromeric	17575000	chr9	16650000	16650000	17575000	0.6270100474357605
telomeric	17575000	chr9	17825000	17575000	17825000	1
centromeric	18325000	chr9	17825000	17825000	18325000	1
telomeric	18325000	chr9	20000000	18325000	20000000	1
centromeric	20525000	chr9	20000000	20000000	20525000	1
telomeric	20525000	chr9	20650000	20525000	20650000	0.9818029403686523
centromeric	20975000	chr9	20650000	20650000	20975000	0.9818029403686523
telomeric	20975000	chr9	21300000	20975000	21300000	1
centromeric	21725000	chr9	21300000	21300000	21725000	1
telomeric	21725000	chr9	22050000	21725000	22050000	1
centromeric	22325000	chr9	22050000	22050000	22325000	1
telomeric	22325000	chr9	23950000	22325000	23950000	1
centromeric	24525000	chr9	23950000	23950000	24525000	1
telomeric	24525000	chr9	24650000	24525000	24650000	1
centromeric	25225000	chr9	24650000	24650000	25225000	1
telomeric	25225000	chr9	25600000	25225000	25600000	1
centromeric	25875000	chr9	25600000	25600000	25875000	1
telomeric	25875000	chr9	26350000	25875000	26350000	1
centromeric	27125000	chr9	26350000	26350000	27125000	1
telomeric	27125000	chr9	29900000	27125000	29900000	1
centromeric	31025000	chr9	29900000	29900000	31025000	1
telomeric	31025000	chr9	31725000	31025000	31725000	1
centromeric	32025000	chr9	31725000	31725000	32025000	1
telomeric	32025000	chr9	33375000	32025000	33375000	1
centromeric	33675000	chr9	33375000	33375000	33675000	1
telomeric	33675000	chr9	34000000	33675000	34000000	1
centromeric	36775000	chr9	34000000	34000000	36775000	1
telomeric	36775000	chr9	37100000	36775000	37100000	1
centromeric	37225000	chr9	37100000	37100000	37225000	1
telomeric	37225000	chr9	38150000	37225000	38150000	1
centromeric	38425000	chr9	38150000	38150000	38425000	1
telomeric	38425000	chr9	39200000	38425000	39200000	1
centromeric	40275000	chr9	39200000	39200000	40275000	1
telomeric	40275000	chr9	40475000	40275000	40475000	1
centromeric	40775000	chr9	40475000	40475000	40775000	1
telomeric	40775000	chr9	41425000	40775000	41425000	1
centromeric	42125000	chr9	41425000	41425000	42125000	1
telomeric	42125000	chr9	42700000	42125000	42700000	1
centromeric	43125000	chr9	42700000	42700000	43125000	1
telomeric	43125000	chr9	43850000	43125000	43850000	1
centromeric	44375000	chr9	43850000	43850000	44375000	1
telomeric	44375000	chr9	44750000	44375000	44750000	0.9199213981628418
centromeric	44875000	chr9	44750000	44750000	44875000	0.9199213981628418
telomeric	44875000	chr9	45150000	44875000	45150000	1
centromeric	45375000	chr9	45150000	45150000	45375000	1
telomeric	45375000	chr9	45550000	45375000	45550000	0.7522149682044983
centromeric	45975000	chr9	45550000	45550000	45975000	0.7522149682044983
telomeric	45975000	chr9	46200000	45975000	46200000	0.9999067783355713
centromeric	46325000	chr9	46200000	46200000	46325000	0.9999067783355713
telomeric	46325000	chr9	47000000	46325000	47000000	1
centromeric	47525000	chr9	47000000	47000000	47525000	1
telomeric	47525000	chr9	47675000	47525000	47675000	1
centromeric	48525000	chr9	47675000	47675000	48525000	1
telomeric	48525000	chr9	48675000	48525000	48675000	1
centromeric	49025000	chr9	48675000	48675000	49025000	1
telomeric	49025000	chr9	49400000	49025000	49400000	1
centromeric	49825000	chr9	49400000	49400000	49825000	1
telomeric	49825000	chr9	50200000	49825000	50200000	1
centromeric	50725000	chr9	50200000	50200000	50725000	1
telomeric	50725000	chr9	51500000	50725000	51500000	1
centromeric	52025000	chr9	51500000	51500000	52025000	1
telomeric	52025000	chr9	52600000	52025000	52600000	1
centromeric	53625000	chr9	52600000	52600000	53625000	1
telomeric	53625000	chr9	54350000	53625000	54350000	1
centromeric	54875000	chr9	54350000	54350000	54875000	1
telomeric	54875000	chr9	55050000	54875000	55050000	1
centromeric	55225000	chr9	55050000	55050000	55225000	1
telomeric	55225000	chr9	55775000	55225000	55775000	1
centromeric	56175000	chr9	55775000	55775000	56175000	1
telomeric	56175000	chr9	56300000	56175000	56300000	1
centromeric	56525000	chr9	56300000	56300000	56525000	1
telomeric	56525000	chr9	56750000	56525000	56750000	1
centromeric	57025000	chr9	56750000	56750000	57025000	1
telomeric	57025000	chr9	57275000	57025000	57275000	1
centromeric	57525000	chr9	57275000	57275000	57525000	1
telomeric	57525000	chr9	58050000	57525000	58050000	1
centromeric	58275000	chr9	58050000	58050000	58275000	1
telomeric	58275000	chr9	58500000	58275000	58500000	1
centromeric	58775000	chr9	58500000	58500000	58775000	1
telomeric	58775000	chr9	59075000	58775000	59075000	0.7294703722000122
centromeric	59325000	chr9	59075000	59075000	59325000	0.7294703722000122
telomeric	59325000	chr9	59450000	59325000	59450000	0.999968409538269
centromeric	59675000	chr9	59450000	59450000	59675000	0.999968409538269
telomeric	59675000	chr9	60400000	59675000	60400000	1
centromeric	60775000	chr9	60400000	60400000	60775000	1
telomeric	60775000	chr9	60975000	60775000	60975000	1
centromeric	61275000	chr9	60975000	60975000	61275000	1
telomeric	61275000	chr9	61600000	61275000	61600000	1
centromeric	61925000	chr9	61600000	61600000	61925000	1
telomeric	61925000	chr9	62050000	61925000	62050000	1
centromeric	62825000	chr9	62050000	62050000	62825000	1
telomeric	62825000	chr9	63375000	62825000	63375000	1
centromeric	63775000	chr9	63375000	63375000	63775000	1
telomeric	63775000	chr9	63925000	63775000	63925000	0.6814070343971252
centromeric	64275000	chr9	63925000	63925000	64275000	0.6814070343971252
telomeric	64275000	chr9	64600000	64275000	64600000	1
centromeric	65175000	chr9	64600000	64600000	65175000	1
telomeric	65175000	chr9	65350000	65175000	65350000	1
centromeric	65625000	chr9	65350000	65350000	65625000	1
telomeric	65625000	chr9	65975000	65625000	65975000	0.9999850988388062
centromeric	66075000	chr9	65975000	65975000	66075000	0.9999850988388062
telomeric	66075000	chr9	66450000	66075000	66450000	1
centromeric	66575000	chr9	66450000	66450000	66575000	1
telomeric	66575000	chr9	66750000	66575000	66750000	1
centromeric	66975000	chr9	66750000	66750000	66975000	1
telomeric	66975000	chr9	67075000	66975000	67075000	1
centromeric	67225000	chr9	67075000	67075000	67225000	1
telomeric	67225000	chr9	67475000	67225000	67475000	0.9996981620788574
centromeric	67625000	chr9	67475000	67475000	67625000	0.9996981620788574
telomeric	67625000	chr9	68400000	67625000	68400000	1
centromeric	68775000	chr9	68400000	68400000	68775000	1
telomeric	68775000	chr9	69050000	68775000	69050000	1
centromeric	70175000	chr9	69050000	69050000	70175000	1
telomeric	70175000	chr9	70375000	70175000	70375000	1
centromeric	70475000	chr9	70375000	70375000	70475000	1
telomeric	70475000	chr9	70750000	70475000	70750000	0.9943416118621826
centromeric	70875000	chr9	70750000	70750000	70875000	0.9943416118621826
telomeric	70875000	chr9	71200000	70875000	71200000	1
centromeric	71475000	chr9	71200000	71200000	71475000	1
telomeric	71475000	chr9	71650000	71475000	71650000	1
centromeric	71825000	chr9	71650000	71650000	71825000	1
telomeric	71825000	chr9	71950000	71825000	71950000	1
centromeric	72675000	chr9	71950000	71950000	72675000	1
telomeric	72675000	chr9	72900000	72675000	72900000	1
centromeric	73025000	chr9	72900000	72900000	73025000	1
telomeric	73025000	chr9	74000000	73025000	74000000	1
centromeric	75375000	chr9	74000000	74000000	75375000	1
telomeric	75375000	chr9	76050000	75375000	76050000	1
centromeric	78475000	chr9	76050000	76050000	78475000	1
telomeric	78475000	chr9	79825000	78475000	79825000	0.6299223303794861
centromeric	80175000	chr9	79825000	79825000	80175000	0.6299223303794861
telomeric	80175000	chr9	81200000	80175000	81200000	0.6589259505271912
centromeric	81725000	chr9	81200000	81200000	81725000	0.6589259505271912
telomeric	81725000	chr9	82250000	81725000	82250000	0.9998985528945923
centromeric	82925000	chr9	82250000	82250000	82925000	0.9998985528945923
telomeric	82925000	chr9	83400000	82925000	83400000	0.9999983310699463
centromeric	83925000	chr9	83400000	83400000	83925000	0.9999983310699463
telomeric	83925000	chr9	85000000	83925000	85000000	1
centromeric	85775000	chr9	85000000	85000000	85775000	1
telomeric	85775000	chr9	86100000	85775000	86100000	1
centromeric	86725000	chr9	86100000	86100000	86725000	1
telomeric	86725000	chr9	87600000	86725000	87600000	1
centromeric	88525000	chr9	87600000	87600000	88525000	1
telomeric	88525000	chr9	89500000	88525000	89500000	1
centromeric	90125000	chr9	89500000	89500000	90125000	1
telomeric	90125000	chr9	91000000	90125000	91000000	1
centromeric	91325000	chr9	91000000	91000000	91325000	1
telomeric	91325000	chr9	91750000	91325000	91750000	1
centromeric	94675000	chr9	91750000	91750000	94675000	1
telomeric	94675000	chr9	95000000	94675000	95000000	1
centromeric	95525000	chr9	95000000	95000000	95525000	1
telomeric	95525000	chr9	95800000	95525000	95800000	1
centromeric	96225000	chr9	95800000	95800000	96225000	1
telomeric	96225000	chr9	96850000	96225000	96850000	1
centromeric	97125000	chr9	96850000	96850000	97125000	1
telomeric	97125000	chr9	98000000	97125000	98000000	1
centromeric	99425000	chr9	98000000	98000000	99425000	1
telomeric	99425000	chr9	100050000	99425000	100050000	1
centromeric	100575000	chr9	100050000	100050000	100575000	1
telomeric	100575000	chr9	100750000	100575000	100750000	1
centromeric	101025000	chr9	100750000	100750000	101025000	1
telomeric	101025000	chr9	101850000	101025000	101850000	1
centromeric	102725000	chr9	101850000	101850000	102725000	1
telomeric	102725000	chr9	103025000	102725000	103025000	0.9999823570251465
centromeric	103125000	chr9	103025000	103025000	103125000	0.9999823570251465
telomeric	103125000	chr9	103750000	103125000	103750000	1
centromeric	104125000	chr9	103750000	103750000	104125000	1
telomeric	104125000	chr9	104800000	104125000	104800000	1
centromeric	106175000	chr9	104800000	104800000	106175000	1
telomeric	106175000	chr9	106325000	106175000	106325000	1
centromeric	106475000	chr9	106325000	106325000	106475000	1
telomeric	106475000	chr9	106600000	106475000	106600000	1
centromeric	106775000	chr9	106600000	106600000	106775000	1
telomeric	106775000	chr9	107100000	106775000	107100000	1
centromeric	107275000	chr9	107100000	107100000	107275000	1
telomeric	107275000	chr9	107375000	107275000	107375000	1
centromeric	107625000	chr9	107375000	107375000	107625000	1
telomeric	107625000	chr9	107850000	107625000	107850000	1
centromeric	108325000	chr9	107850000	107850000	108325000	1
telomeric	108325000	chr9	108425000	108325000	108425000	0.9999436140060425
centromeric	108625000	chr9	108425000	108425000	108625000	0.9999436140060425
telomeric	108625000	chr9	108900000	108625000	108900000	1
centromeric	109025000	chr9	108900000	108900000	109025000	1
telomeric	109025000	chr9	109500000	109025000	109500000	1
centromeric	109925000	chr9	109500000	109500000	109925000	1
telomeric	109925000	chr9	110750000	109925000	110750000	1
centromeric	110925000	chr9	110750000	110750000	110925000	1
telomeric	110925000	chr9	112500000	110925000	112500000	0.9994232654571533
centromeric	113925000	chr9	112500000	112500000	113925000	0.9994232654571533
telomeric	113925000	chr9	114200000	113925000	114200000	0.9999915361404419
centromeric	114575000	chr9	114200000	114200000	114575000	0.9999915361404419
telomeric	114575000	chr9	114875000	114575000	114875000	0.9999973773956299
centromeric	115175000	chr9	114875000	114875000	115175000	0.9999973773956299
telomeric	115175000	chr9	115950000	115175000	115950000	1
centromeric	116425000	chr9	115950000	115950000	116425000	1
telomeric	116425000	chr9	117350000	116425000	117350000	0.9999486207962036
centromeric	118475000	chr9	117350000	117350000	118475000	0.9999486207962036
telomeric	118475000	chr9	118800000	118475000	118800000	1
centromeric	119375000	chr9	118800000	118800000	119375000	1
telomeric	119375000	chr9	119675000	119375000	119675000	1
centromeric	119975000	chr9	119675000	119675000	119975000	1
telomeric	119975000	chr9	120350000	119975000	120350000	1
centromeric	120725000	chr9	120350000	120350000	120725000	1
telomeric	120725000	chr9	121000000	120725000	121000000	1
centromeric	121325000	chr9	121000000	121000000	121325000	1
telomeric	121325000	chr9	121600000	121325000	121600000	1
centromeric	121725000	chr9	121600000	121600000	121725000	1
telomeric	121725000	chr9	122100000	121725000	122100000	1
centromeric	122925000	chr9	122100000	122100000	122925000	1
telomeric	122925000	chr9	123300000	122925000	123300000	1
centromeric	123475000	chr9	123300000	123300000	123475000	1
telomeric	123475000	chr9	123800000	123475000	123800000	1
centromeric	124500000	chr9	123800000	123800000	124500000	1
telomeric	124500000	chr9	124600000	124500000	124600000	1
centromeric	124700000	chr9	124600000	124600000	124700000	1
telomeric	150001	chrX	725000	150001	725000	0.9127063155174255
centromeric	825000	chrX	725000	725000	825000	0.9127063155174255
telomeric	825000	chrX	1150000	825000	1150000	0.9809542894363403
centromeric	1825000	chrX	1150000	1150000	1825000	0.9809542894363403
telomeric	1825000	chrX	1950000	1825000	1950000	0.9988686442375183
centromeric	2625000	chrX	1950000	1950000	2625000	0.9988686442375183
telomeric	2625000	chrX	4500000	2625000	4500000	0.9917089343070984
centromeric	4775000	chrX	4500000	4500000	4775000	0.9917089343070984
telomeric	4775000	chrX	5550000	4775000	5550000	0.7471709251403809
centromeric	6375000	chrX	5550000	5550000	6375000	0.7471709251403809
telomeric	6375000	chrX	6800000	6375000	6800000	1
centromeric	7775000	chrX	6800000	6800000	7775000	1
telomeric	7775000	chrX	7950000	7775000	7950000	0.9995296001434326
centromeric	8175000	chrX	7950000	7950000	8175000	0.9995296001434326
telomeric	8175000	chrX	8700000	8175000	8700000	1
centromeric	9475000	chrX	8700000	8700000	9475000	1
telomeric	9475000	chrX	10000000	9475000	10000000	1
centromeric	10175000	chrX	10000000	10000000	10175000	1
telomeric	10175000	chrX	10400000	10175000	10400000	1
centromeric	10725000	chrX	10400000	10400000	10725000	1
telomeric	10725000	chrX	11100000	10725000	11100000	1
centromeric	12625000	chrX	11100000	11100000	12625000	1
telomeric	12625000	chrX	12750000	12625000	12750000	1
centromeric	13025000	chrX	12750000	12750000	13025000	1
telomeric	13025000	chrX	15600000	13025000	15600000	0.996377170085907
centromeric	15925000	chrX	15600000	15600000	15925000	0.996377170085907
telomeric	15925000	chrX	16050000	15925000	16050000	1
centromeric	16625000	chrX	16050000	16050000	16625000	1
telomeric	16625000	chrX	16775000	16625000	16775000	0.9953493475914001
centromeric	17525000	chrX	16775000	16775000	17525000	0.9953493475914001
telomeric	17525000	chrX	17900000	17525000	17900000	1
centromeric	18325000	chrX	17900000	17900000	18325000	1
telomeric	18325000	chrX	18700000	18325000	18700000	0.9999874830245972
centromeric	19375000	chrX	18700000	18700000	19375000	0.9999874830245972
telomeric	19375000	chrX	19700000	19375000	19700000	1
centromeric	20375000	chrX	19700000	19700000	20375000	1
telomeric	20375000	chrX	20500000	20375000	20500000	0.9995999932289124
centromeric	20875000	chrX	20500000	20500000	20875000	0.9995999932289124
telomeric	20875000	chrX	21925000	20875000	21925000	1
centromeric	22175000	chrX	21925000	21925000	22175000	1
telomeric	22175000	chrX	22500000	22175000	22500000	1
centromeric	23625000	chrX	22500000	22500000	23625000	1
telomeric	23625000	chrX	24625000	23625000	24625000	0.9999432563781738
centromeric	25175000	chrX	24625000	24625000	25175000	0.9999432563781738
telomeric	25175000	chrX	25500000	25175000	25500000	0.9988743662834167
centromeric	26125000	chrX	25500000	25500000	26125000	0.9988743662834167
telomeric	26125000	chrX	26850000	26125000	26850000	0.9989417195320129
centromeric	27075000	chrX	26850000	26850000	27075000	0.9989417195320129
telomeric	27075000	chrX	27175000	27075000	27175000	1
centromeric	27425000	chrX	27175000	27175000	27425000	1
telomeric	27425000	chrX	28000000	27425000	28000000	0.999748170375824
centromeric	28325000	chrX	28000000	28000000	28325000	0.999748170375824
telomeric	28325000	chrX	28425000	28325000	28425000	0.9999706745147705
centromeric	29175000	chrX	28425000	28425000	29175000	0.9999706745147705
telomeric	29175000	chrX	29275000	29175000	29275000	0.7332319021224976
centromeric	29375000	chrX	29275000	29275000	29375000	0.7332319021224976
telomeric	29375000	chrX	29600000	29375000	29600000	0.9998185038566589
centromeric	29875000	chrX	29600000	29600000	29875000	0.9998185038566589
telomeric	29875000	chrX	30100000	29875000	30100000	0.9990794658660889
centromeric	30425000	chrX	30100000	30100000	30425000	0.9990794658660889
telomeric	30425000	chrX	30625000	30425000	30625000	0.8339220881462097
centromeric	30725000	chrX	30625000	30625000	30725000	0.8339220881462097
telomeric	30725000	chrX	30950000	30725000	30950000	0.9479395151138306
centromeric	31425000	chrX	30950000	30950000	31425000	0.9479395151138306
telomeric	31425000	chrX	31975000	31425000	31975000	0.999998927116394
centromeric	32175000	chrX	31975000	31975000	32175000	0.999998927116394
telomeric	32175000	chrX	32275000	32175000	32275000	0.9991950392723083
centromeric	34925000	chrX	32275000	32275000	34925000	0.9991950392723083
telomeric	34925000	chrX	35150000	34925000	35150000	0.9999985694885254
centromeric	36075000	chrX	35150000	35150000	36075000	0.9999985694885254
telomeric	36075000	chrX	36350000	36075000	36350000	1
centromeric	36825000	chrX	36350000	36350000	36825000	1
telomeric	36825000	chrX	37000000	36825000	37000000	0.9946125745773315
centromeric	37125000	chrX	37000000	37000000	37125000	0.9946125745773315
telomeric	37125000	chrX	37825000	37125000	37825000	0.9999938011169434
centromeric	38525000	chrX	37825000	37825000	38525000	0.9999938011169434
telomeric	38525000	chrX	39600000	38525000	39600000	1
centromeric	40025000	chrX	39600000	39600000	40025000	1
telomeric	40025000	chrX	40350000	40025000	40350000	1
centromeric	42075000	chrX	40350000	40350000	42075000	1
telomeric	42075000	chrX	43100000	42075000	43100000	1
centromeric	43425000	chrX	43100000	43100000	43425000	1
telomeric	43425000	chrX	44100000	43425000	44100000	0.9999924898147583
centromeric	44825000	chrX	44100000	44100000	44825000	0.9999924898147583
telomeric	44825000	chrX	47000000	44825000	47000000	1
centromeric	48475000	chrX	47000000	47000000	48475000	1
telomeric	48475000	chrX	49150000	48475000	49150000	0.9999979734420776
centromeric	49275000	chrX	49150000	49150000	49275000	0.9999979734420776
telomeric	49275000	chrX	49900000	49275000	49900000	1
