fork_direction	fork_iz	fork_chrom	fork_tz	fork_start	fork_end	fork_pred
centromeric	74975000	chr8	73900000	73900000	74975000	0.9933792352676392
telomeric	74975000	chr8	75900000	74975000	75900000	0.9999986886978149
centromeric	76325000	chr8	75900000	75900000	76325000	0.9999986886978149
telomeric	76325000	chr8	76550000	76325000	76550000	0.8684573769569397
centromeric	77625000	chr8	76550000	76550000	77625000	0.8684573769569397
telomeric	77625000	chr8	78000000	77625000	78000000	0.9999997615814209
centromeric	78425000	chr8	78000000	78000000	78425000	0.9999997615814209
telomeric	78425000	chr8	78600000	78425000	78600000	1
centromeric	79625000	chr8	78600000	78600000	79625000	1
telomeric	79625000	chr8	80250000	79625000	80250000	1
centromeric	80725000	chr8	80250000	80250000	80725000	1
telomeric	80725000	chr8	81525000	80725000	81525000	1
centromeric	81825000	chr8	81525000	81525000	81825000	1
telomeric	81825000	chr8	82300000	81825000	82300000	0.9999536275863647
centromeric	84075000	chr8	82300000	82300000	84075000	0.9999536275863647
telomeric	84075000	chr8	84400000	84075000	84400000	1
centromeric	84775000	chr8	84400000	84400000	84775000	1
telomeric	84775000	chr8	85950000	84775000	85950000	1
centromeric	86875000	chr8	85950000	85950000	86875000	1
telomeric	86875000	chr8	87150000	86875000	87150000	0.9999991655349731
centromeric	87625000	chr8	87150000	87150000	87625000	0.9999991655349731
telomeric	87625000	chr8	87800000	87625000	87800000	1
centromeric	88025000	chr8	87800000	87800000	88025000	1
telomeric	88025000	chr8	89550000	88025000	89550000	1
centromeric	90125000	chr8	89550000	89550000	90125000	1
telomeric	90125000	chr8	90350000	90125000	90350000	0.9999997615814209
centromeric	90775000	chr8	90350000	90350000	90775000	0.9999997615814209
telomeric	90775000	chr8	90875000	90775000	90875000	0.872307538986206
centromeric	91775000	chr8	90875000	90875000	91775000	0.872307538986206
telomeric	91775000	chr8	92000000	91775000	92000000	0.8559430837631226
centromeric	92125000	chr8	92000000	92000000	92125000	0.8559430837631226
telomeric	92125000	chr8	93300000	92125000	93300000	1
centromeric	94125000	chr8	93300000	93300000	94125000	1
telomeric	94125000	chr8	94350000	94125000	94350000	0.9999573230743408
centromeric	94925000	chr8	94350000	94350000	94925000	0.9999573230743408
telomeric	94925000	chr8	96775000	94925000	96775000	0.9997231364250183
centromeric	96875000	chr8	96775000	96775000	96875000	0.9997231364250183
telomeric	96875000	chr8	97000000	96875000	97000000	1
centromeric	97425000	chr8	97000000	97000000	97425000	1
telomeric	97425000	chr8	97700000	97425000	97700000	1
centromeric	98325000	chr8	97700000	97700000	98325000	1
telomeric	98325000	chr8	99250000	98325000	99250000	1
centromeric	99525000	chr8	99250000	99250000	99525000	1
telomeric	99525000	chr8	100000000	99525000	100000000	0.9997277855873108
centromeric	100825000	chr8	100000000	100000000	100825000	0.9997277855873108
telomeric	100825000	chr8	101150000	100825000	101150000	0.9999943971633911
centromeric	101275000	chr8	101150000	101150000	101275000	0.9999943971633911
telomeric	101275000	chr8	101425000	101275000	101425000	0.9773529767990112
centromeric	103375000	chr8	101425000	101425000	103375000	0.9773529767990112
telomeric	103375000	chr8	103750000	103375000	103750000	1
centromeric	104475000	chr8	103750000	103750000	104475000	1
telomeric	104475000	chr8	104800000	104475000	104800000	1
centromeric	105525000	chr8	104800000	104800000	105525000	1
telomeric	105525000	chr8	106400000	105525000	106400000	0.9980054497718811
centromeric	107075000	chr8	106400000	106400000	107075000	0.9980054497718811
telomeric	107075000	chr8	108900000	107075000	108900000	0.9999910593032837
centromeric	109025000	chr8	108900000	108900000	109025000	0.9999910593032837
telomeric	109025000	chr8	109200000	109025000	109200000	0.9998065829277039
centromeric	109775000	chr8	109200000	109200000	109775000	0.9998065829277039
telomeric	109775000	chr8	110200000	109775000	110200000	1
centromeric	111025000	chr8	110200000	110200000	111025000	1
telomeric	111025000	chr8	111400000	111025000	111400000	1
centromeric	111725000	chr8	111400000	111400000	111725000	1
telomeric	111725000	chr8	114650000	111725000	114650000	0.9990693926811218
centromeric	114925000	chr8	114650000	114650000	114925000	0.9990693926811218
telomeric	114925000	chr8	115150000	114925000	115150000	0.9999798536300659
centromeric	115275000	chr8	115150000	115150000	115275000	0.9999798536300659
telomeric	115275000	chr8	116000000	115275000	116000000	1
centromeric	116225000	chr8	116000000	116000000	116225000	1
telomeric	116225000	chr8	116700000	116225000	116700000	1
centromeric	117225000	chr8	116700000	116700000	117225000	1
telomeric	117225000	chr8	118700000	117225000	118700000	0.9996138215065002
centromeric	120175000	chr8	118700000	118700000	120175000	0.9996138215065002
telomeric	120175000	chr8	120425000	120175000	120425000	0.5761678218841553
centromeric	120575000	chr8	120425000	120425000	120575000	0.5761678218841553
telomeric	120575000	chr8	121000000	120575000	121000000	1
centromeric	121275000	chr8	121000000	121000000	121275000	1
telomeric	121275000	chr8	121550000	121275000	121550000	0.9995342493057251
centromeric	122475000	chr8	121550000	121550000	122475000	0.9995342493057251
telomeric	122475000	chr8	122950000	122475000	122950000	0.9988369345664978
centromeric	123375000	chr8	122950000	122950000	123375000	0.9988369345664978
telomeric	123375000	chr8	123600000	123375000	123600000	1
centromeric	123725000	chr8	123600000	123600000	123725000	1
telomeric	123725000	chr8	124400000	123725000	124400000	1
centromeric	125325000	chr8	124400000	124400000	125325000	1
telomeric	125325000	chr8	126150000	125325000	126150000	1
centromeric	126625000	chr8	126150000	126150000	126625000	1
telomeric	126625000	chr8	128100000	126625000	128100000	1
centromeric	128475000	chr8	128100000	128100000	128475000	1
telomeric	128475000	chr8	128800000	128475000	128800000	1
centromeric	128925000	chr8	128800000	128800000	128925000	1
telomeric	128925000	chr8	129100000	128925000	129100000	1
centromeric	129400000	chr8	129100000	129100000	129400000	1
telomeric	129400000	chr8	129550000	129400000	129550000	1
centromeric	129650000	chr8	129550000	129550000	129650000	1
telomeric	250001	chr9	750000	250001	750000	0.9921448826789856
centromeric	850000	chr9	750000	750000	850000	0.9921448826789856
telomeric	825000	chr9	925000	825000	925000	0.9996740818023682
centromeric	1025000	chr9	925000	925000	1025000	0.9996740818023682
telomeric	1025000	chr9	1350000	1025000	1350000	1
centromeric	1625000	chr9	1350000	1350000	1625000	1
telomeric	1625000	chr9	1725000	1625000	1725000	0.9999998807907104
centromeric	1825000	chr9	1725000	1725000	1825000	0.9999998807907104
telomeric	1750000	chr9	1850000	1750000	1850000	1
centromeric	2025000	chr9	1850000	1850000	2025000	1
telomeric	2025000	chr9	2825000	2025000	2825000	0.9231461882591248
centromeric	3025000	chr9	2825000	2825000	3025000	0.9231461882591248
telomeric	3025000	chr9	3125000	3025000	3125000	0.9928427934646606
centromeric	3425000	chr9	3125000	3125000	3425000	0.9928427934646606
telomeric	3425000	chr9	3750000	3425000	3750000	1
centromeric	3925000	chr9	3750000	3750000	3925000	1
telomeric	3925000	chr9	4075000	3925000	4075000	0.6854212880134583
centromeric	4375000	chr9	4075000	4075000	4375000	0.6854212880134583
telomeric	4375000	chr9	4725000	4375000	4725000	0.999937891960144
centromeric	4925000	chr9	4725000	4725000	4925000	0.999937891960144
telomeric	4925000	chr9	5475000	4925000	5475000	0.9999531507492065
centromeric	6875000	chr9	5475000	5475000	6875000	0.9999531507492065
telomeric	6875000	chr9	7000000	6875000	7000000	1
centromeric	7975000	chr9	7000000	7000000	7975000	1
telomeric	7975000	chr9	8700000	7975000	8700000	0.7826213836669922
centromeric	9275000	chr9	8700000	8700000	9275000	0.7826213836669922
telomeric	9275000	chr9	9950000	9275000	9950000	1
centromeric	10275000	chr9	9950000	9950000	10275000	1
telomeric	10275000	chr9	10750000	10275000	10750000	0.9999756813049316
centromeric	11175000	chr9	10750000	10750000	11175000	0.9999756813049316
telomeric	11175000	chr9	11700000	11175000	11700000	0.9999971389770508
centromeric	13275000	chr9	11700000	11700000	13275000	0.9999971389770508
telomeric	13275000	chr9	13650000	13275000	13650000	0.9999998807907104
centromeric	13775000	chr9	13650000	13650000	13775000	0.9999998807907104
telomeric	13775000	chr9	14200000	13775000	14200000	1
centromeric	14625000	chr9	14200000	14200000	14625000	1
telomeric	14625000	chr9	16200000	14625000	16200000	1
centromeric	16525000	chr9	16200000	16200000	16525000	1
telomeric	16525000	chr9	17900000	16525000	17900000	0.9999840259552002
centromeric	18225000	chr9	17900000	17900000	18225000	0.9999840259552002
telomeric	18225000	chr9	19100000	18225000	19100000	0.9999548196792603
centromeric	21225000	chr9	19100000	19100000	21225000	0.9999548196792603
telomeric	21225000	chr9	22800000	21225000	22800000	1
centromeric	23075000	chr9	22800000	22800000	23075000	1
telomeric	23075000	chr9	23900000	23075000	23900000	1
centromeric	24325000	chr9	23900000	23900000	24325000	1
telomeric	24325000	chr9	24500000	24325000	24500000	0.9998931884765625
centromeric	25125000	chr9	24500000	24500000	25125000	0.9998931884765625
telomeric	25125000	chr9	26000000	25125000	26000000	1
centromeric	27175000	chr9	26000000	26000000	27175000	1
telomeric	27175000	chr9	27275000	27175000	27275000	0.5004416704177856
centromeric	27375000	chr9	27275000	27275000	27375000	0.5004416704177856
telomeric	27375000	chr9	28000000	27375000	28000000	1
centromeric	28275000	chr9	28000000	28000000	28275000	1
telomeric	28275000	chr9	28550000	28275000	28550000	0.9999995231628418
centromeric	29475000	chr9	28550000	28550000	29475000	0.9999995231628418
telomeric	29475000	chr9	30100000	29475000	30100000	1
centromeric	30525000	chr9	30100000	30100000	30525000	1
telomeric	30525000	chr9	30650000	30525000	30650000	1
centromeric	31275000	chr9	30650000	30650000	31275000	1
telomeric	31275000	chr9	31675000	31275000	31675000	1
centromeric	32025000	chr9	31675000	31675000	32025000	1
telomeric	32025000	chr9	32450000	32025000	32450000	1
centromeric	32575000	chr9	32450000	32450000	32575000	1
telomeric	32575000	chr9	33650000	32575000	33650000	0.9878796935081482
centromeric	35375000	chr9	33650000	33650000	35375000	0.9878796935081482
telomeric	35375000	chr9	39075000	35375000	39075000	1
centromeric	39425000	chr9	39075000	39075000	39425000	1
telomeric	39425000	chr9	39650000	39425000	39650000	1
centromeric	41275000	chr9	39650000	39650000	41275000	1
telomeric	41275000	chr9	41550000	41275000	41550000	1
centromeric	41725000	chr9	41550000	41550000	41725000	1
telomeric	41725000	chr9	42700000	41725000	42700000	1
centromeric	43275000	chr9	42700000	42700000	43275000	1
telomeric	43275000	chr9	43600000	43275000	43600000	1
centromeric	44425000	chr9	43600000	43600000	44425000	1
telomeric	44425000	chr9	45300000	44425000	45300000	1
centromeric	45975000	chr9	45300000	45300000	45975000	1
telomeric	45975000	chr9	47000000	45975000	47000000	1
centromeric	47375000	chr9	47000000	47000000	47375000	1
telomeric	47375000	chr9	47600000	47375000	47600000	0.9999998807907104
centromeric	47925000	chr9	47600000	47600000	47925000	0.9999998807907104
telomeric	47925000	chr9	48325000	47925000	48325000	1
centromeric	48825000	chr9	48325000	48325000	48825000	1
telomeric	48825000	chr9	49600000	48825000	49600000	1
centromeric	49875000	chr9	49600000	49600000	49875000	1
telomeric	49875000	chr9	50125000	49875000	50125000	1
centromeric	50725000	chr9	50125000	50125000	50725000	1
telomeric	50725000	chr9	51600000	50725000	51600000	1
centromeric	52075000	chr9	51600000	51600000	52075000	1
telomeric	52075000	chr9	52700000	52075000	52700000	1
centromeric	53425000	chr9	52700000	52700000	53425000	1
telomeric	53425000	chr9	54000000	53425000	54000000	1
centromeric	54825000	chr9	54000000	54000000	54825000	1
telomeric	54825000	chr9	55750000	54825000	55750000	1
centromeric	56175000	chr9	55750000	55750000	56175000	1
telomeric	56175000	chr9	56300000	56175000	56300000	1
centromeric	56525000	chr9	56300000	56300000	56525000	1
telomeric	56525000	chr9	56750000	56525000	56750000	0.9999713897705078
centromeric	56925000	chr9	56750000	56750000	56925000	0.9999713897705078
telomeric	56925000	chr9	57200000	56925000	57200000	0.9999983310699463
centromeric	58125000	chr9	57200000	57200000	58125000	0.9999983310699463
telomeric	58125000	chr9	58625000	58125000	58625000	0.8310580253601074
centromeric	58725000	chr9	58625000	58625000	58725000	0.8310580253601074
telomeric	58725000	chr9	59000000	58725000	59000000	1
centromeric	59375000	chr9	59000000	59000000	59375000	1
telomeric	59375000	chr9	59475000	59375000	59475000	0.9913374185562134
centromeric	59675000	chr9	59475000	59475000	59675000	0.9913374185562134
telomeric	59675000	chr9	59850000	59675000	59850000	1
centromeric	61325000	chr9	59850000	59850000	61325000	1
telomeric	61325000	chr9	61775000	61325000	61775000	0.9391370415687561
centromeric	61875000	chr9	61775000	61775000	61875000	0.9391370415687561
telomeric	61875000	chr9	62075000	61875000	62075000	1
centromeric	63075000	chr9	62075000	62075000	63075000	1
telomeric	63075000	chr9	63400000	63075000	63400000	0.9999990463256836
centromeric	63875000	chr9	63400000	63400000	63875000	0.9999990463256836
telomeric	63875000	chr9	64600000	63875000	64600000	1
centromeric	65175000	chr9	64600000	64600000	65175000	1
telomeric	65175000	chr9	65400000	65175000	65400000	1
centromeric	65575000	chr9	65400000	65400000	65575000	1
telomeric	65575000	chr9	65900000	65575000	65900000	1
centromeric	66075000	chr9	65900000	65900000	66075000	1
telomeric	66075000	chr9	66450000	66075000	66450000	1
centromeric	66975000	chr9	66450000	66450000	66975000	1
telomeric	66975000	chr9	67525000	66975000	67525000	0.9999998807907104
centromeric	67625000	chr9	67525000	67525000	67625000	0.9999998807907104
telomeric	67625000	chr9	68400000	67625000	68400000	1
centromeric	68675000	chr9	68400000	68400000	68675000	1
telomeric	68675000	chr9	68775000	68675000	68775000	1
centromeric	69475000	chr9	68775000	68775000	69475000	1
telomeric	69475000	chr9	70350000	69475000	70350000	1
centromeric	70525000	chr9	70350000	70350000	70525000	1
telomeric	70525000	chr9	71250000	70525000	71250000	1
centromeric	71775000	chr9	71250000	71250000	71775000	1
telomeric	71775000	chr9	71950000	71775000	71950000	1
centromeric	72775000	chr9	71950000	71950000	72775000	1
telomeric	72775000	chr9	73800000	72775000	73800000	1
centromeric	74175000	chr9	73800000	73800000	74175000	1
telomeric	74175000	chr9	74350000	74175000	74350000	1
centromeric	75325000	chr9	74350000	74350000	75325000	1
telomeric	75325000	chr9	76600000	75325000	76600000	1
centromeric	78025000	chr9	76600000	76600000	78025000	1
telomeric	78025000	chr9	78150000	78025000	78150000	0.9995439648628235
centromeric	78525000	chr9	78150000	78150000	78525000	0.9995439648628235
telomeric	78525000	chr9	78625000	78525000	78625000	0.7681612372398376
centromeric	78725000	chr9	78625000	78625000	78725000	0.7681612372398376
telomeric	78725000	chr9	81300000	78725000	81300000	1
centromeric	81575000	chr9	81300000	81300000	81575000	1
telomeric	81575000	chr9	82000000	81575000	82000000	1
centromeric	83525000	chr9	82000000	82000000	83525000	1
telomeric	83525000	chr9	84800000	83525000	84800000	1
centromeric	85825000	chr9	84800000	84800000	85825000	1
telomeric	85825000	chr9	85950000	85825000	85950000	0.9999998807907104
centromeric	86475000	chr9	85950000	85950000	86475000	0.9999998807907104
telomeric	86475000	chr9	87525000	86475000	87525000	1
centromeric	87725000	chr9	87525000	87525000	87725000	1
telomeric	87725000	chr9	87950000	87725000	87950000	1
centromeric	88475000	chr9	87950000	87950000	88475000	1
telomeric	88475000	chr9	89350000	88475000	89350000	1
centromeric	90125000	chr9	89350000	89350000	90125000	1
telomeric	90125000	chr9	90550000	90125000	90550000	0.9999995231628418
centromeric	91325000	chr9	90550000	90550000	91325000	0.9999995231628418
telomeric	91325000	chr9	92375000	91325000	92375000	0.9951080679893494
centromeric	92525000	chr9	92375000	92375000	92525000	0.9951080679893494
telomeric	92525000	chr9	92825000	92525000	92825000	0.9512643814086914
centromeric	92925000	chr9	92825000	92825000	92925000	0.9512643814086914
telomeric	92925000	chr9	93550000	92925000	93550000	0.9999169111251831
centromeric	96475000	chr9	93550000	93550000	96475000	0.9999169111251831
telomeric	96475000	chr9	96600000	96475000	96600000	0.9999507665634155
centromeric	96775000	chr9	96600000	96600000	96775000	0.9999507665634155
telomeric	96775000	chr9	98000000	96775000	98000000	0.9999781847000122
centromeric	99225000	chr9	98000000	98000000	99225000	0.9999781847000122
telomeric	99225000	chr9	100050000	99225000	100050000	1
centromeric	100575000	chr9	100050000	100050000	100575000	1
telomeric	100575000	chr9	101550000	100575000	101550000	1
centromeric	102725000	chr9	101550000	101550000	102725000	1
telomeric	102725000	chr9	103100000	102725000	103100000	1
centromeric	103475000	chr9	103100000	103100000	103475000	1
telomeric	103475000	chr9	103950000	103475000	103950000	0.9999947547912598
centromeric	104125000	chr9	103950000	103950000	104125000	0.9999947547912598
telomeric	104125000	chr9	104900000	104125000	104900000	1
centromeric	106375000	chr9	104900000	104900000	106375000	1
telomeric	106375000	chr9	106950000	106375000	106950000	1
centromeric	107675000	chr9	106950000	106950000	107675000	1
telomeric	107675000	chr9	109500000	107675000	109500000	0.8080984950065613
centromeric	110325000	chr9	109500000	109500000	110325000	0.8080984950065613
telomeric	110325000	chr9	111850000	110325000	111850000	1
centromeric	112125000	chr9	111850000	111850000	112125000	1
telomeric	112125000	chr9	112600000	112125000	112600000	1
centromeric	113725000	chr9	112600000	112600000	113725000	1
telomeric	113725000	chr9	113950000	113725000	113950000	1
centromeric	114575000	chr9	113950000	113950000	114575000	1
telomeric	114575000	chr9	114825000	114575000	114825000	0.9856938123703003
centromeric	114925000	chr9	114825000	114825000	114925000	0.9856938123703003
telomeric	114925000	chr9	116700000	114925000	116700000	0.9997007846832275
centromeric	119025000	chr9	116700000	116700000	119025000	0.9997007846832275
telomeric	119025000	chr9	119650000	119025000	119650000	1
centromeric	119975000	chr9	119650000	119650000	119975000	1
telomeric	119975000	chr9	120325000	119975000	120325000	1
centromeric	120675000	chr9	120325000	120325000	120675000	1
telomeric	120675000	chr9	120775000	120675000	120775000	0.9994199275970459
centromeric	121275000	chr9	120775000	120775000	121275000	0.9994199275970459
telomeric	121275000	chr9	121725000	121275000	121725000	0.9307402968406677
centromeric	122075000	chr9	121725000	121725000	122075000	0.9307402968406677
telomeric	122075000	chr9	122750000	122075000	122750000	0.9999998807907104
centromeric	123025000	chr9	122750000	122750000	123025000	0.9999998807907104
telomeric	123025000	chr9	123750000	123025000	123750000	0.8448354601860046
centromeric	123875000	chr9	123750000	123750000	123875000	0.8448354601860046
telomeric	123875000	chr9	123975000	123875000	123975000	0.7662413716316223
centromeric	124075000	chr9	123975000	123975000	124075000	0.7662413716316223
telomeric	124075000	chr9	124275000	124075000	124275000	0.9999798536300659
centromeric	124550000	chr9	124275000	124275000	124550000	0.9999798536300659
telomeric	124550000	chr9	124700000	124550000	124700000	1
centromeric	124800000	chr9	124700000	124700000	124800000	1
telomeric	250001	chrX	525000	250001	525000	1
centromeric	625000	chrX	525000	525000	625000	1
telomeric	625000	chrX	925000	625000	925000	0.999098539352417
centromeric	1075000	chrX	925000	925000	1075000	0.999098539352417
telomeric	1075000	chrX	1675000	1075000	1675000	1
centromeric	1875000	chrX	1675000	1675000	1875000	1
telomeric	1875000	chrX	1975000	1875000	1975000	0.9971259236335754
centromeric	2125000	chrX	1975000	1975000	2125000	0.9971259236335754
telomeric	2125000	chrX	3350000	2125000	3350000	0.9709134697914124
centromeric	3575000	chrX	3350000	3350000	3575000	0.9709134697914124
telomeric	3575000	chrX	3750000	3575000	3750000	0.999983549118042
centromeric	3925000	chrX	3750000	3750000	3925000	0.999983549118042
telomeric	3925000	chrX	4100000	3925000	4100000	0.9966475367546082
centromeric	4225000	chrX	4100000	4100000	4225000	0.9966475367546082
telomeric	4225000	chrX	4350000	4225000	4350000	0.9033588171005249
centromeric	6375000	chrX	4350000	4350000	6375000	0.9033588171005249
telomeric	6375000	chrX	6600000	6375000	6600000	1
centromeric	7775000	chrX	6600000	6600000	7775000	1
telomeric	7775000	chrX	8800000	7775000	8800000	1
centromeric	9175000	chrX	8800000	8800000	9175000	1
telomeric	9175000	chrX	9500000	9175000	9500000	1
centromeric	10725000	chrX	9500000	9500000	10725000	1
telomeric	10725000	chrX	10950000	10725000	10950000	0.9999998807907104
centromeric	12875000	chrX	10950000	10950000	12875000	0.9999998807907104
telomeric	12875000	chrX	13050000	12875000	13050000	1
centromeric	13225000	chrX	13050000	13050000	13225000	1
telomeric	13225000	chrX	14375000	13225000	14375000	0.9999978542327881
centromeric	14625000	chrX	14375000	14375000	14625000	0.9999978542327881
telomeric	14625000	chrX	16000000	14625000	16000000	0.9999998807907104
centromeric	17525000	chrX	16000000	16000000	17525000	0.9999998807907104
telomeric	17525000	chrX	17975000	17525000	17975000	1
centromeric	18075000	chrX	17975000	17975000	18075000	1
telomeric	18075000	chrX	18775000	18075000	18775000	0.9999878406524658
centromeric	19275000	chrX	18775000	18775000	19275000	0.9999878406524658
telomeric	19275000	chrX	19525000	19275000	19525000	0.9999998807907104
centromeric	20775000	chrX	19525000	19525000	20775000	0.9999998807907104
telomeric	20775000	chrX	22050000	20775000	22050000	0.7640283703804016
centromeric	23125000	chrX	22050000	22050000	23125000	0.7640283703804016
telomeric	23125000	chrX	24650000	23125000	24650000	0.9986587762832642
centromeric	24925000	chrX	24650000	24650000	24925000	0.9986587762832642
telomeric	24925000	chrX	25575000	24925000	25575000	0.7911028861999512
centromeric	27025000	chrX	25575000	25575000	27025000	0.7911028861999512
telomeric	27025000	chrX	29225000	27025000	29225000	0.850110650062561
centromeric	29475000	chrX	29225000	29225000	29475000	0.850110650062561
telomeric	29475000	chrX	29625000	29475000	29625000	0.9664893746376038
centromeric	29925000	chrX	29625000	29625000	29925000	0.9664893746376038
telomeric	29925000	chrX	30150000	29925000	30150000	0.9996548891067505
centromeric	30325000	chrX	30150000	30150000	30325000	0.9996548891067505
telomeric	30325000	chrX	30425000	30325000	30425000	0.8916884064674377
centromeric	30525000	chrX	30425000	30425000	30525000	0.8916884064674377
telomeric	30525000	chrX	34550000	30525000	34550000	0.999998927116394
centromeric	34875000	chrX	34550000	34550000	34875000	0.999998927116394
telomeric	34875000	chrX	35050000	34875000	35050000	0.9999592304229736
centromeric	36825000	chrX	35050000	35050000	36825000	0.9999592304229736
telomeric	36825000	chrX	37800000	36825000	37800000	1
centromeric	38525000	chrX	37800000	37800000	38525000	1
telomeric	38525000	chrX	39850000	38525000	39850000	0.9999998807907104
centromeric	42125000	chrX	39850000	39850000	42125000	0.9999998807907104
telomeric	42125000	chrX	44050000	42125000	44050000	0.8778500556945801
centromeric	48425000	chrX	44050000	44050000	48425000	0.8778500556945801
telomeric	48425000	chrX	50000000	48425000	50000000	1
centromeric	50775000	chrX	50000000	50000000	50775000	1
telomeric	50775000	chrX	50875000	50775000	50875000	0.9998883008956909
centromeric	50975000	chrX	50875000	50875000	50975000	0.9998883008956909
telomeric	50975000	chrX	51325000	50975000	51325000	0.9999984502792358
centromeric	52175000	chrX	51325000	51325000	52175000	0.9999984502792358
telomeric	52175000	chrX	52375000	52175000	52375000	1
centromeric	52675000	chrX	52375000	52375000	52675000	1
telomeric	52675000	chrX	54525000	52675000	54525000	0.9897984266281128
centromeric	54675000	chrX	54525000	54525000	54675000	0.9897984266281128
telomeric	54675000	chrX	54825000	54675000	54825000	0.9971408843994141
centromeric	56525000	chrX	54825000	54825000	56525000	0.9971408843994141
telomeric	56525000	chrX	57100000	56525000	57100000	1
centromeric	57975000	chrX	57100000	57100000	57975000	1
telomeric	57975000	chrX	59350000	57975000	59350000	1
centromeric	59625000	chrX	59350000	59350000	59625000	1
telomeric	59625000	chrX	59750000	59625000	59750000	0.9999980926513672
centromeric	60525000	chrX	59750000	59750000	60525000	0.9999980926513672
telomeric	60525000	chrX	60650000	60525000	60650000	0.9999997615814209
centromeric	60775000	chrX	60650000	60650000	60775000	0.9999997615814209
telomeric	60775000	chrX	67825000	60775000	67825000	0.9999520778656006
centromeric	68675000	chrX	67825000	67825000	68675000	0.9999520778656006
telomeric	68675000	chrX	68800000	68675000	68800000	0.9998109936714172
centromeric	69325000	chrX	68800000	68800000	69325000	0.9998109936714172
telomeric	69325000	chrX	69550000	69325000	69550000	1
centromeric	69925000	chrX	69550000	69550000	69925000	1
telomeric	69925000	chrX	70750000	69925000	70750000	1
centromeric	71525000	chrX	70750000	70750000	71525000	1
telomeric	71525000	chrX	72325000	71525000	72325000	0.9999988079071045
centromeric	73025000	chrX	72325000	72325000	73025000	0.9999988079071045
telomeric	73025000	chrX	73200000	73025000	73200000	1
centromeric	73975000	chrX	73200000	73200000	73975000	1
telomeric	73975000	chrX	74150000	73975000	74150000	0.9999451637268066
centromeric	74325000	chrX	74150000	74150000	74325000	0.9999451637268066
telomeric	74325000	chrX	75300000	74325000	75300000	1
centromeric	75675000	chrX	75300000	75300000	75675000	1
telomeric	75675000	chrX	76525000	75675000	76525000	1
centromeric	77475000	chrX	76525000	76525000	77475000	1
telomeric	77475000	chrX	78550000	77475000	78550000	0.9999998807907104
centromeric	78675000	chrX	78550000	78550000	78675000	0.9999998807907104
telomeric	78675000	chrX	79850000	78675000	79850000	0.9858490228652954
centromeric	82825000	chrX	79850000	79850000	82825000	0.9858490228652954
telomeric	82825000	chrX	83375000	82825000	83375000	1
centromeric	83575000	chrX	83375000	83375000	83575000	1
telomeric	83575000	chrX	83700000	83575000	83700000	0.9981800317764282
centromeric	84775000	chrX	83700000	83700000	84775000	0.9981800317764282
telomeric	84775000	chrX	85150000	84775000	85150000	1
centromeric	85275000	chrX	85150000	85150000	85275000	1
telomeric	85275000	chrX	85575000	85275000	85575000	0.9999998807907104
centromeric	85875000	chrX	85575000	85575000	85875000	0.9999998807907104
telomeric	85875000	chrX	87250000	85875000	87250000	0.9464924335479736
centromeric	93275000	chrX	87250000	87250000	93275000	0.9464924335479736
telomeric	93275000	chrX	93450000	93275000	93450000	0.9999587535858154
centromeric	94175000	chrX	93450000	93450000	94175000	0.9999587535858154
telomeric	94175000	chrX	95450000	94175000	95450000	0.9999995231628418
centromeric	95675000	chrX	95450000	95450000	95675000	0.9999995231628418
telomeric	95675000	chrX	95775000	95675000	95775000	1
centromeric	96025000	chrX	95775000	95775000	96025000	1
telomeric	96025000	chrX	96850000	96025000	96850000	1
centromeric	97425000	chrX	96850000	96850000	97425000	1
telomeric	97425000	chrX	97800000	97425000	97800000	1
centromeric	99425000	chrX	97800000	97800000	99425000	1
telomeric	99425000	chrX	100200000	99425000	100200000	1
centromeric	101375000	chrX	100200000	100200000	101375000	1
telomeric	101375000	chrX	101525000	101375000	101525000	0.9548239707946777
centromeric	101625000	chrX	101525000	101525000	101625000	0.9548239707946777
telomeric	101625000	chrX	101900000	101625000	101900000	0.9949631690979004
centromeric	102125000	chrX	101900000	101900000	102125000	0.9949631690979004
telomeric	102125000	chrX	102900000	102125000	102900000	1
centromeric	103525000	chrX	102900000	102900000	103525000	1
telomeric	103525000	chrX	104375000	103525000	104375000	0.6990595459938049
centromeric	104475000	chrX	104375000	104375000	104475000	0.6990595459938049
telomeric	104475000	chrX	104700000	104475000	104700000	1
centromeric	105125000	chrX	104700000	104700000	105125000	1
telomeric	105125000	chrX	105300000	105125000	105300000	1
centromeric	106125000	chrX	105300000	105300000	106125000	1
telomeric	106125000	chrX	107250000	106125000	107250000	1
centromeric	108675000	chrX	107250000	107250000	108675000	1
telomeric	108675000	chrX	108800000	108675000	108800000	0.9999431371688843
centromeric	109075000	chrX	108800000	108800000	109075000	0.9999431371688843
telomeric	109075000	chrX	109750000	109075000	109750000	0.988916277885437
centromeric	110375000	chrX	109750000	109750000	110375000	0.988916277885437
telomeric	110375000	chrX	111125000	110375000	111125000	1
centromeric	111275000	chrX	111125000	111125000	111275000	1
telomeric	111275000	chrX	112100000	111275000	112100000	1
centromeric	113225000	chrX	112100000	112100000	113225000	1
telomeric	113225000	chrX	113650000	113225000	113650000	1
centromeric	113825000	chrX	113650000	113650000	113825000	1
telomeric	113825000	chrX	121900000	113825000	121900000	0.8097559213638306
centromeric	123375000	chrX	121900000	121900000	123375000	0.8097559213638306
